,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
61,2016-03-06,0,0,0,0,0
62,2016-03-13,0,0,0,0,0
63,2016-03-20,0,0,0,0,0
64,2016-03-27,0,0,0,0,0
65,2016-04-03,0,0,0,0,0
66,2016-04-10,0,0,0,0,0
67,2016-04-17,0,0,0,0,0
68,2016-04-24,0,0,0,0,0
69,2016-05-01,0,0,0,0,0
70,2016-05-08,0,0,0,0,0
71,2016-05-15,0,0,0,0,0
72,2016-05-22,0,0,0,0,0
73,2016-05-29,0,0,0,0,0
74,2016-06-05,0,0,0,0,0
75,2016-06-12,0,0,0,0,0
76,2016-06-19,0,0,0,0,0
77,2016-06-26,0,0,0,0,0
78,2016-07-03,0,0,0,0,0
79,2016-07-10,0,0,0,0,0
80,2016-07-17,0,0,0,0,0
81,2016-07-24,0,0,0,0,0
82,2016-07-31,0,0,0,0,0
83,2016-08-07,0,0,0,0,0
84,2016-08-14,0,0,0,0,0
85,2016-08-21,0,0,0,0,0
86,2016-08-28,0,0,0,0,0
87,2016-09-04,10,0,14,0,62
88,2016-09-11,14,14,18,0,61
89,2016-09-18,26,14,0,0,43
90,2016-09-25,16,24,11,0,70
91,2016-10-02,27,33,17,0,33
92,2016-10-09,9,11,0,0,59
93,2016-10-16,8,0,0,0,59
94,2016-10-23,8,8,13,0,61
95,2016-10-30,24,0,7,0,65
96,2016-11-06,11,18,10,0,56
97,2016-11-13,7,10,14,0,59
98,2016-11-20,0,7,0,0,39
99,2016-11-27,18,16,0,0,80
100,2016-12-04,26,11,0,0,57
101,2016-12-11,43,19,0,0,63
102,2016-12-18,9,0,18,0,39
103,2016-12-25,17,25,0,0,43
104,2017-01-01,23,13,13,0,50
105,2017-01-08,13,0,53,0,61
106,2017-01-15,0,10,47,0,66
107,2017-01-22,10,5,0,0,54
108,2017-01-29,10,21,11,0,40
109,2017-02-05,0,14,9,0,48
110,2017-02-12,9,19,0,0,49
111,2017-02-19,9,43,19,0,70
112,2017-02-26,9,24,14,0,46
113,2017-03-05,7,8,16,0,67
114,2017-03-12,13,0,12,0,48
115,2017-03-19,7,8,12,0,53
116,2017-03-26,11,9,0,0,38
117,2017-04-02,0,19,21,0,61
118,2017-04-09,0,16,13,0,48
119,2017-04-16,26,15,5,0,77
120,2017-04-23,7,11,10,0,56
121,2017-04-30,30,9,12,0,52
122,2017-05-07,0,16,15,0,61
123,2017-05-14,0,7,40,0,69
124,2017-05-21,44,0,15,0,60
125,2017-05-28,36,10,24,0,52
126,2017-06-04,0,0,20,0,77
127,2017-06-11,20,13,0,0,88
128,2017-06-18,0,10,22,0,46
129,2017-06-25,0,12,0,0,44
130,2017-07-02,15,11,9,0,47
131,2017-07-09,8,9,15,0,35
132,2017-07-16,15,6,13,0,29
133,2017-07-23,35,0,22,0,33
134,2017-07-30,9,10,17,0,33
135,2017-08-06,0,8,10,0,42
136,2017-08-13,6,24,0,0,40
137,2017-08-20,8,14,17,0,37
138,2017-08-27,27,41,20,0,46
139,2017-09-03,8,28,11,0,60
140,2017-09-10,18,6,7,0,55
141,2017-09-17,6,11,35,0,45
142,2017-09-24,0,22,10,0,46
143,2017-10-01,37,44,0,0,77
144,2017-10-08,0,91,0,0,54
145,2017-10-15,13,49,12,0,72
146,2017-10-22,0,29,0,0,75
147,2017-10-29,0,43,15,0,47
148,2017-11-05,0,52,0,0,98
149,2017-11-12,12,13,6,0,59
150,2017-11-19,13,70,14,0,40
151,2017-11-26,0,29,5,0,65
152,2017-12-03,17,23,47,0,42
153,2017-12-10,23,32,15,0,60
154,2017-12-17,16,18,0,0,32
155,2017-12-24,6,30,17,0,40
156,2017-12-31,17,33,0,0,55
157,2018-01-07,12,21,28,0,51
158,2018-01-14,23,52,16,0,69
159,2018-01-21,9,25,7,0,64
160,2018-01-28,9,56,18,0,42
161,2018-02-04,0,100,6,0,49
162,2018-02-11,17,42,18,0,73
163,2018-02-18,5,42,10,0,59
164,2018-02-25,0,53,15,0,91
165,2018-03-04,38,57,13,0,69
166,2018-03-11,27,35,16,0,74
167,2018-03-18,0,20,0,0,42
168,2018-03-25,9,19,8,0,50
169,2018-04-01,8,28,9,0,62
170,2018-04-08,13,33,24,0,52
171,2018-04-15,7,32,9,0,70
172,2018-04-22,10,44,14,0,50
173,2018-04-29,0,45,0,0,43
174,2018-05-06,0,61,10,29,0
175,2018-05-13,0,35,7,21,0
176,2018-05-20,0,32,21,35,0
177,2018-05-27,0,30,0,34,0
178,2018-06-03,0,19,23,25,0
179,2018-06-10,0,30,9,33,0
180,2018-06-17,0,38,7,28,0
181,2018-06-24,0,13,21,13,0
182,2018-07-01,0,7,7,14,0
183,2018-07-08,0,17,8,25,0
184,2018-07-15,0,34,8,22,0
185,2018-07-22,0,17,18,10,0
186,2018-07-29,0,25,0,22,0
187,2018-08-05,0,35,0,13,0
188,2018-08-12,0,21,6,22,0
189,2018-08-19,0,17,0,0,0
190,2018-08-26,0,30,13,15,0
191,2018-09-02,0,5,15,18,0
192,2018-09-09,0,12,15,23,0
193,2018-09-16,0,0,11,19,0
194,2018-09-23,0,20,12,9,0
195,2018-09-30,0,23,0,14,0
196,2018-10-07,0,17,0,16,0
197,2018-10-14,0,35,22,21,0
198,2018-10-21,0,15,11,8,0
199,2018-10-28,0,30,0,11,0
200,2018-11-04,0,16,8,8,0
201,2018-11-11,0,29,0,22,0
202,2018-11-18,0,43,0,24,0
203,2018-11-25,0,0,10,0,0
204,2018-12-02,0,25,8,19,0
205,2018-12-09,0,22,5,8,0
206,2018-12-16,0,10,0,0,0
207,2018-12-23,0,19,10,22,0
208,2018-12-30,0,8,0,14,0
209,2019-01-06,0,17,0,0,0
210,2019-01-13,0,30,10,18,0
211,2019-01-20,0,9,6,17,0
212,2019-01-27,0,12,12,20,0
213,2019-02-03,0,43,8,23,0
214,2019-02-10,0,28,8,16,0
215,2019-02-17,0,22,11,18,0
216,2019-02-24,0,20,6,19,0
217,2019-03-03,0,24,7,20,0
218,2019-03-10,0,12,0,26,0
219,2019-03-17,0,39,11,18,0
220,2019-03-24,0,66,5,18,0
221,2019-03-31,0,33,24,13,0
222,2019-04-07,0,21,10,10,0
223,2019-04-14,0,20,12,44,0
224,2019-04-21,0,26,0,0,0
225,2019-04-28,0,33,13,23,0
226,2019-05-05,0,35,6,0,0
227,2019-05-12,0,58,9,29,0
228,2019-05-19,0,37,0,7,0
229,2019-05-26,0,27,20,0,0
230,2019-06-02,0,50,18,15,0
231,2019-06-09,0,44,0,18,0
232,2019-06-16,0,54,7,13,0
233,2019-06-23,0,36,0,7,0
234,2019-06-30,0,12,0,0,0
235,2019-07-07,0,14,6,44,0
236,2019-07-14,0,45,0,0,0
237,2019-07-21,0,31,9,9,0
238,2019-07-28,0,17,13,21,0
239,2019-08-04,0,34,11,0,0
240,2019-08-11,0,31,5,9,0
241,2019-08-18,0,0,6,23,0
242,2019-08-25,0,28,0,13,0
243,2019-09-01,0,26,0,0,0
244,2019-09-08,0,41,11,0,0
245,2019-09-15,0,28,0,11,0
246,2019-09-22,0,6,17,0,0
247,2019-09-29,0,31,15,11,0
248,2019-10-06,0,28,0,10,0
249,2019-10-13,0,25,18,34,0
250,2019-10-20,0,18,0,10,0
251,2019-10-27,0,18,12,9,0
252,2019-11-03,0,23,18,31,0
253,2019-11-10,0,42,0,0,0
254,2019-11-17,0,16,10,0,0
255,2019-11-24,0,16,0,12,0
256,2019-12-01,0,21,6,5,0
257,2019-12-08,0,21,7,9,0
258,2019-12-15,0,5,8,6,0
259,2019-12-22,0,12,0,9,0
260,2019-12-29,0,20,8,14,0
