,date,The Rolling Stones,Pink,U2,Bruno Mars,Alphabet
62,2016-03-13,0,0,0,17,0
63,2016-03-20,0,0,0,10,0
64,2016-03-27,0,0,0,18,0
65,2016-04-03,0,0,0,7,0
66,2016-04-10,0,0,0,0,0
67,2016-04-17,0,0,0,0,0
68,2016-04-24,0,0,0,0,0
69,2016-05-01,0,0,0,0,0
70,2016-05-08,0,0,0,0,0
71,2016-05-15,0,0,0,0,0
72,2016-05-22,0,0,0,0,0
73,2016-05-29,0,0,0,0,0
74,2016-06-05,0,0,0,0,0
75,2016-06-12,0,0,0,0,0
76,2016-06-19,0,0,0,0,0
77,2016-06-26,0,0,0,0,0
78,2016-07-03,0,0,0,0,0
79,2016-07-10,0,0,0,0,0
80,2016-07-17,0,0,0,0,0
81,2016-07-24,0,0,0,0,0
82,2016-07-31,0,0,0,0,0
83,2016-08-07,0,0,0,0,0
84,2016-08-14,0,0,0,0,0
85,2016-08-21,0,0,0,0,0
86,2016-08-28,0,0,0,0,0
87,2016-09-04,0,0,0,0,0
88,2016-09-11,0,0,0,0,0
89,2016-09-18,0,0,0,0,0
90,2016-09-25,0,0,0,0,0
91,2016-10-02,0,0,0,0,0
92,2016-10-09,0,0,0,0,0
93,2016-10-16,0,0,0,0,0
94,2016-10-23,0,0,0,0,0
95,2016-10-30,0,0,0,0,0
96,2016-11-06,0,0,0,0,0
97,2016-11-13,0,0,0,0,0
98,2016-11-20,0,0,0,0,0
99,2016-11-27,0,0,0,0,0
100,2016-12-04,0,0,0,0,0
101,2016-12-11,0,0,0,0,0
102,2016-12-18,0,0,0,0,0
103,2016-12-25,0,0,0,0,0
104,2017-01-01,0,0,0,0,0
105,2017-01-08,0,0,0,0,0
106,2017-01-15,0,0,0,0,0
107,2017-01-22,0,0,0,0,0
108,2017-01-29,0,0,0,0,0
109,2017-02-05,0,0,0,0,0
110,2017-02-12,0,0,0,0,0
111,2017-02-19,0,0,0,0,0
112,2017-02-26,0,0,0,0,0
113,2017-03-05,0,0,0,0,0
114,2017-03-12,0,0,0,0,0
115,2017-03-19,0,0,0,0,0
116,2017-03-26,0,0,0,0,0
117,2017-04-02,0,0,0,0,0
118,2017-04-09,0,0,0,0,0
119,2017-04-16,0,0,0,0,0
120,2017-04-23,0,0,0,0,0
121,2017-04-30,0,0,0,0,0
122,2017-05-07,0,0,0,0,0
123,2017-05-14,0,0,0,0,0
124,2017-05-21,0,0,0,0,0
125,2017-05-28,0,0,0,0,0
126,2017-06-04,0,0,0,0,0
127,2017-06-11,0,0,0,0,0
128,2017-06-18,0,0,0,0,0
129,2017-06-25,0,0,0,0,0
130,2017-07-02,0,0,0,0,0
131,2017-07-09,0,0,0,0,0
132,2017-07-16,0,0,0,0,0
133,2017-07-23,0,0,0,0,0
134,2017-07-30,9,0,0,0,29
135,2017-08-06,10,0,0,0,28
136,2017-08-13,12,0,0,0,52
137,2017-08-20,8,0,0,0,45
138,2017-08-27,0,0,0,0,52
139,2017-09-03,13,0,0,0,49
140,2017-09-10,9,0,0,0,54
141,2017-09-17,12,0,0,0,26
142,2017-09-24,3,0,0,0,44
143,2017-10-01,4,0,0,0,63
144,2017-10-08,12,0,0,0,35
145,2017-10-15,6,0,0,0,35
146,2017-10-22,3,0,0,0,51
147,2017-10-29,5,0,0,0,44
148,2017-11-05,3,0,0,0,53
149,2017-11-12,11,0,0,0,53
150,2017-11-19,6,0,0,0,41
151,2017-11-26,9,0,0,0,42
152,2017-12-03,13,0,0,0,55
153,2017-12-10,12,0,0,0,33
154,2017-12-17,11,0,0,0,31
155,2017-12-24,9,0,0,0,24
156,2017-12-31,5,0,0,0,35
157,2018-01-07,4,0,0,0,49
158,2018-01-14,8,0,0,0,34
159,2018-01-21,0,0,0,0,41
160,2018-01-28,6,0,0,0,49
161,2018-02-04,8,0,0,0,30
162,2018-02-11,3,0,0,0,47
163,2018-02-18,9,0,0,0,55
164,2018-02-25,6,0,0,0,34
165,2018-03-04,15,0,0,0,45
166,2018-03-11,15,0,0,0,35
167,2018-03-18,11,0,0,0,30
168,2018-03-25,8,0,0,0,38
169,2018-04-01,11,0,0,0,33
170,2018-04-08,22,0,0,0,38
171,2018-04-15,11,0,0,0,36
172,2018-04-22,0,0,0,0,42
173,2018-04-29,7,0,0,0,38
174,2018-05-06,13,25,12,0,0
175,2018-05-13,12,18,9,0,0
176,2018-05-20,18,18,9,0,0
177,2018-05-27,5,12,4,0,0
178,2018-06-03,0,9,12,0,0
179,2018-06-10,7,21,5,0,0
180,2018-06-17,8,15,7,0,0
181,2018-06-24,13,17,10,0,0
182,2018-07-01,4,11,6,0,0
183,2018-07-08,6,21,3,0,0
184,2018-07-15,10,14,9,0,0
185,2018-07-22,0,11,7,0,0
186,2018-07-29,10,12,5,0,0
187,2018-08-05,10,14,7,0,0
188,2018-08-12,11,13,9,0,0
189,2018-08-19,5,10,9,0,0
190,2018-08-26,8,10,5,0,0
191,2018-09-02,8,12,0,0,0
192,2018-09-09,7,9,8,0,0
193,2018-09-16,8,7,0,0,0
194,2018-09-23,4,8,3,0,0
195,2018-09-30,7,9,10,0,0
196,2018-10-07,3,4,5,0,0
197,2018-10-14,7,9,8,0,0
198,2018-10-21,9,14,8,0,0
199,2018-10-28,11,12,0,0,0
200,2018-11-04,10,6,3,0,0
201,2018-11-11,11,7,5,0,0
202,2018-11-18,23,6,3,0,0
203,2018-11-25,27,11,4,0,0
204,2018-12-02,13,4,7,0,0
205,2018-12-09,13,10,0,0,0
206,2018-12-16,7,0,0,0,0
207,2018-12-23,9,5,3,0,0
208,2018-12-30,13,11,17,0,0
209,2019-01-06,9,9,12,0,0
210,2019-01-13,5,22,0,0,0
211,2019-01-20,3,14,0,0,0
212,2019-01-27,7,18,2,0,0
213,2019-02-03,17,20,0,0,0
214,2019-02-10,13,15,6,0,0
215,2019-02-17,7,10,0,0,0
216,2019-02-24,6,7,8,0,0
217,2019-03-03,6,27,3,0,0
218,2019-03-10,14,43,6,0,0
219,2019-03-17,8,38,0,0,0
220,2019-03-24,16,35,6,0,0
221,2019-03-31,14,17,6,0,0
222,2019-04-07,15,19,7,0,0
223,2019-04-14,12,12,0,0,0
224,2019-04-21,5,25,4,0,0
225,2019-04-28,17,27,0,0,0
226,2019-05-05,14,12,6,0,0
227,2019-05-12,0,18,3,0,0
228,2019-05-19,8,16,5,0,0
229,2019-05-26,7,33,5,0,0
230,2019-06-02,6,21,5,0,0
231,2019-06-09,0,21,3,0,0
232,2019-06-16,15,27,3,0,0
233,2019-06-23,13,38,7,0,0
234,2019-06-30,9,23,0,0,0
235,2019-07-07,26,14,8,0,0
236,2019-07-14,12,19,3,0,0
237,2019-07-21,13,28,0,0,0
238,2019-07-28,5,23,4,0,0
239,2019-08-04,15,28,5,0,0
240,2019-08-11,6,31,0,0,0
241,2019-08-18,5,13,7,0,0
242,2019-08-25,18,25,7,0,0
243,2019-09-01,12,29,7,0,0
244,2019-09-08,10,36,5,0,0
245,2019-09-15,7,16,6,0,0
246,2019-09-22,6,13,0,0,0
247,2019-09-29,11,21,0,0,0
248,2019-10-06,15,21,0,0,0
249,2019-10-13,10,13,0,0,0
250,2019-10-20,5,11,3,0,0
251,2019-10-27,8,16,2,0,0
252,2019-11-03,7,26,3,0,0
253,2019-11-10,4,47,6,0,0
254,2019-11-17,7,13,0,0,0
255,2019-11-24,13,14,7,0,0
256,2019-12-01,9,17,5,0,0
257,2019-12-08,5,20,4,0,0
258,2019-12-15,3,9,11,0,0
259,2019-12-22,9,13,4,0,0
260,2019-12-29,8,20,0,0,0
